,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed,url,data_source_name
24,USED,2022,FORD,MAVERICK,XLT,35430.0,Velocity Blue Metallic,Navy Pier,Front-wheel Drive,Hybrid,5462.0,"13825 Statesville Rd Huntersville, NC 28078",2023-05-11,https://www.cars.com,cars.com
25,USED,2023,FORD,MAVERICK,XLT,35997.0,Blue,Navy Pier,Front-wheel Drive,Hybrid,3085.0,"1016 N Main St Summerville, SC 29483",2023-05-11,https://www.cars.com,cars.com
26,USED,2023,FORD,MAVERICK,XLT,36988.0,Oxford White,–,Front-wheel Drive,Gasoline,130.0,"2283 Savannah Hwy Charleston, SC 29414",2023-05-11,https://www.cars.com,cars.com
27,USED,2022,FORD,MAVERICK,LARIAT,43700.0,Area 51,Desert,Front-wheel Drive,Hybrid,7683.0,"617 N Main St Belmont, NC 28012",2023-05-11,https://www.cars.com,cars.com
28,USED,2022,FORD,MAVERICK,XLT,41900.0,Velocity Blue Metallic,Navy Pier,Front-wheel Drive,Hybrid,14930.0,"617 N Main St Belmont, NC 28012",2023-05-11,https://www.cars.com,cars.com
29,USED,2022,FORD,MAVERICK,XL,35900.0,Area 51,Black Onyx,Front-wheel Drive,Gasoline,5354.0,"617 N Main St Belmont, NC 28012",2023-05-11,https://www.cars.com,cars.com
30,USED,2022,FORD,MAVERICK,XL,31634.0,Black,Black Onyx,Front-wheel Drive,Hybrid,28872.0,"3237 St Matthews Orangeburg, SC 29118",2023-05-11,https://www.cars.com,cars.com
31,USED,2023,FORD,MAVERICK,LARIAT,39900.0,Green,Brown,Front-wheel Drive,CVT Transmission,1800.0,"Erik from West Columbia, SC 29169",2023-05-11,https://www.cars.com,cars.com
32,CERTIFIED,2022,FORD,MAVERICK,XL,34498.0,Oxford White,Black Onyx,All-wheel Drive,Gasoline,13918.0,"1201 W Main St Lexington, SC 29072",2023-05-11,https://www.cars.com,cars.com
33,USED,2022,FORD,MAVERICK,XLT,30998.0,Yellow,Gray,Front-wheel Drive,Gasoline,12849.0,"2350 Research Ct Woodbridge, VA 22192",2023-05-11,https://www.cars.com,cars.com
34,USED,2022,FORD,MAVERICK,XLT,32500.0,Shadow Black,Navy Pier,Front-wheel Drive,Gasoline,7617.0,"13779 Nobelwood Plaza, Woodbridge, VA 22193",2023-05-11,https://www.cars.com,cars.com
35,USED,2022,FORD,MAVERICK,XL,33853.0,Carbonized Gray Metallic,Black Onyx,All-wheel Drive,Gasoline,11479.0,"2455 E Market St Harrisonburg, VA 22801",2023-05-11,https://www.cars.com,cars.com
36,USED,2022,FORD,MAVERICK,XL,29995.0,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,180.0,"7434 Richmond Hwy Alexandria, VA 22306",2023-05-11,https://www.cars.com,cars.com
37,USED,2022,FORD,MAVERICK,XL,29995.0,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,180.0,"7434 Richmond Hwy Alexandria, VA 22306",2023-05-11,https://www.cars.com,cars.com
38,USED,2022,FORD,MAVERICK,XL,29995.0,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,180.0,"7434 Richmond Hwy Alexandria, VA 22306",2023-05-11,https://www.cars.com,cars.com
39,USED,2022,FORD,MAVERICK,XL,29995.0,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,180.0,"7434 Richmond Hwy Alexandria, VA 22306",2023-05-11,https://www.cars.com,cars.com
40,USED,2022,FORD,MAVERICK,LARIAT,37173.0,Carbonized Gray Metallic,Desert,Front-wheel Drive,Hybrid,45210.0,"7434 Richmond Hwy Alexandria, VA 22306",2023-05-11,https://www.cars.com,cars.com
41,USED,2022,FORD,MAVERICK,XLT,38250.0,Area 51,–,All-wheel Drive,Gasoline,1703.0,"101 Malcolm Blvd. Valdese, NC 28690",2023-05-11,https://www.cars.com,cars.com
42,USED,2022,FORD,MAVERICK,XL,29988.0,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,153.0,"6727 Loisdale Rd Springfield, VA 22150",2023-05-11,https://www.cars.com,cars.com
43,USED,2022,FORD,MAVERICK,XL,29743.0,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,162.0,"6727 Loisdale Rd Springfield, VA 22150",2023-05-11,https://www.cars.com,cars.com
44,USED,2022,FORD,MAVERICK,XL,29742.0,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,170.0,"6727 Loisdale Rd Springfield, VA 22150",2023-05-11,https://www.cars.com,cars.com
45,USED,2023,FORD,MAVERICK,XLT,41000.0,Blue,Navy Pier,Front-wheel Drive,Gasoline,145.0,"6510 Little River Tpke Alexandria, VA 22312",2023-05-11,https://www.cars.com,cars.com
46,USED,2023,FORD,MAVERICK,LARIAT,49997.0,White,Black Onyx,All-wheel Drive,Gasoline,135.0,"6510 Little River Tpke Alexandria, VA 22312",2023-05-11,https://www.cars.com,cars.com
47,USED,2022,FORD,MAVERICK,XL,32649.0,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,11744.0,"11165 Fairfax Blvd Fairfax, VA 22030",2023-05-11,https://www.cars.com,cars.com
48,USED,2022,FORD,MAVERICK,LARIAT,38678.0,Iconic Silver Metallic,Desert,Front-wheel Drive,Hybrid,20609.0,"11165 Fairfax Blvd Fairfax, VA 22030",2023-05-11,https://www.cars.com,cars.com
49,CERTIFIED,2022,FORD,MAVERICK,LARIAT,39988.0,Blue,Desert,All-wheel Drive,Gasoline,9880.0,"409 East 2nd Street West Jefferson, NC 28694",2023-05-11,https://www.cars.com,cars.com
50,USED,2022,FORD,MAVERICK,XL,33995.0,Oxford White,Black Onyx,All-wheel Drive,Gasoline,15521.0,"4175 Auto Park Cir Chantilly, VA 20151",2023-05-11,https://www.cars.com,cars.com
51,USED,2022,FORD,MAVERICK,LARIAT,37824.0,Cactus Grey,Desert Brown,All-wheel Drive,Gasoline,17416.0,"1001 Jamestown Rd Morganton, NC 28655",2023-05-11,https://www.cars.com,cars.com
52,USED,2022,FORD,MAVERICK,XLT,36903.0,Velocity Blue Metallic,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,1635.0,"1001 Jamestown Rd Morganton, NC 28655",2023-05-11,https://www.cars.com,cars.com
53,USED,2022,FORD,MAVERICK,XLT,36000.0,Blue,Navy Pier,Front-wheel Drive,Hybrid,10926.0,"8610 Leesburg Pike Vienna, VA 22182",2023-05-11,https://www.cars.com,cars.com
54,USED,2022,FORD,MAVERICK,XL,32998.0,White,Black,All-wheel Drive,Gasoline,4396.0,"45210 Towlern Pl Sterling, VA 20165",2023-05-11,https://www.cars.com,cars.com
55,USED,2023,FORD,MAVERICK,LARIAT,43998.0,Gray,Brown,Front-wheel Drive,Hybrid,1986.0,"45210 Towlern Pl Sterling, VA 20165",2023-05-11,https://www.cars.com,cars.com
56,USED,2022,FORD,MAVERICK,XL,31998.0,Black,Black,All-wheel Drive,Gasoline,8841.0,"45210 Towlern Pl Sterling, VA 20165",2023-05-11,https://www.cars.com,cars.com
57,USED,2023,FORD,MAVERICK,XL,36998.0,Blue,Black,Front-wheel Drive,Hybrid,70.0,"45210 Towlern Pl Sterling, VA 20165",2023-05-11,https://www.cars.com,cars.com
58,USED,2023,FORD,MAVERICK,XLT,37000.0,Atlas Blue Metallic,Navy Pier,Front-wheel Drive,Hybrid,422.0,"46869 Harry Byrd Hwy Sterling, VA 20164",2023-05-11,https://www.cars.com,cars.com
59,USED,2022,FORD,MAVERICK,LARIAT,36699.0,Cactus Green / Gray,Desert,All-wheel Drive,Gasoline,39800.0,"21736 Auto World Circle Sterling, VA 20166",2023-05-11,https://www.cars.com,cars.com
60,USED,2022,FORD,MAVERICK,XL,30998.0,Black,Black,Front-wheel Drive,Gasoline,8037.0,"8901 Executive Center Rd Ellicott City, MD 21043",2023-05-11,https://www.cars.com,cars.com
61,USED,2022,FORD,MAVERICK,LARIAT,38000.0,Orange,Desert,All-wheel Drive,Gasoline,14924.0,"6970 Security Blvd Windsor Mill, MD 21244",2023-05-11,https://www.cars.com,cars.com
62,USED,2022,FORD,MAVERICK,XLT,34000.0,Carbonized Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,22491.0,"10207 Philadelphia Rd White Marsh, MD 21162",2023-05-11,https://www.cars.com,cars.com
63,USED,2023,FORD,MAVERICK,XLT,38998.0,Gray,Gray,FWD,Hybrid,603.0,"10201 Philadelphia Rd White Marsh, MD 21162",2023-05-11,https://www.cars.com,cars.com
64,USED,2022,FORD,MAVERICK,LARIAT,37999.0,Chili Pepper Red,Desert,Front-wheel Drive,Gasoline,15316.0,"525 Stone Harbor Blvd Cape May Court House, NJ 08210",2023-05-11,https://www.cars.com,cars.com
65,USED,2023,FORD,MAVERICK,XL,34395.0,Area 51,Black Onyx,Front-wheel Drive,Hybrid,61.0,"1551 W Old Liberty Rd Sykesville, MD 21784",2023-05-11,https://www.cars.com,cars.com
66,USED,2023,FORD,MAVERICK,LARIAT,46828.0,Black,Desert,All-wheel Drive,Gasoline,18.0,"3192 West State Street Bristol, TN 37620",2023-05-11,https://www.cars.com,cars.com
67,USED,2022,FORD,MAVERICK,XLT,35399.0,Shadow Black,Navy Pier,AWD,Gasoline,15604.0,"3700 Bristol Hwy Johnson City, TN 37601",2023-05-11,https://www.cars.com,cars.com
68,USED,2022,FORD,MAVERICK,XLT,37888.0,Velocity Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,13350.0,"7334 US-280 Claxton, GA 30417",2023-05-11,https://www.cars.com,cars.com
69,USED,2022,FORD,MAVERICK,LARIAT,37895.0,Area 51,Desert,Front-wheel Drive,Hybrid,15319.0,"2601 E Lincoln Hwy Coatesville, PA 19320",2023-05-11,https://www.cars.com,cars.com
70,USED,2022,FORD,MAVERICK,LARIAT,41995.0,Shadow Black,Desert,All-wheel Drive,Gasoline,5990.0,"50 Baltimore Pike Springfield, PA 19064",2023-05-11,https://www.cars.com,cars.com
71,USED,2022,FORD,MAVERICK,XLT,33495.0,Blue,–,Front-wheel Drive,Hybrid,13667.0,"250 Haddonfield-Berlin Rd Cherry Hill, NJ 08034",2023-05-11,https://www.cars.com,cars.com
72,CERTIFIED,2022,FORD,MAVERICK,XLT,36875.0,ALTO BLUE METALLIC TC,NAVY PIER -MED SLATE TRIM,–,–,23812.0,"415 W Lincoln Hwy Exton, PA 19341",2023-05-11,https://www.cars.com,cars.com
73,USED,2023,FORD,MAVERICK,XLT,36500.0,Oxford White,Black Onyx,Front-wheel Drive,Hybrid,3225.0,"700 N US Route 15 Dillsburg, PA 17019",2023-05-11,https://www.cars.com,cars.com
74,USED,2023,FORD,MAVERICK,XL,33000.0,Carbonized Gray Metallic,Black Onyx/Medium Dark Slate,Front-wheel Drive,Gasoline,106.0,"700 N US Route 15 Dillsburg, PA 17019",2023-05-11,https://www.cars.com,cars.com
75,USED,2022,FORD,MAVERICK,XLT,36000.0,Area 51,Navy Pier,Front-wheel Drive,Hybrid,7197.0,"700 N US Route 15 Dillsburg, PA 17019",2023-05-11,https://www.cars.com,cars.com
76,USED,2022,FORD,MAVERICK,LARIAT,35500.0,Cyber Orange Tricoat Metallic,Desert Brown,Front-wheel Drive,Gasoline,22501.0,"700 N US Route 15 Dillsburg, PA 17019",2023-05-11,https://www.cars.com,cars.com
77,USED,2023,FORD,MAVERICK,XLT,35000.0,Carbonized Gray Metallic,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,1684.0,"700 N US Route 15 Dillsburg, PA 17019",2023-05-11,https://www.cars.com,cars.com
78,USED,2022,FORD,MAVERICK,XL,31000.0,Shadow Black,Black Onyx/Medium Dark Slate,Front-wheel Drive,Gasoline,15049.0,"700 N US Route 15 Dillsburg, PA 17019",2023-05-11,https://www.cars.com,cars.com
79,USED,2022,FORD,MAVERICK,XLT,34000.0,Oxford White,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,14947.0,"700 N US Route 15 Dillsburg, PA 17019",2023-05-11,https://www.cars.com,cars.com
80,USED,2022,FORD,MAVERICK,XLT,35000.0,Iconic Silver Metallic,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,5670.0,"700 N US Route 15 Dillsburg, PA 17019",2023-05-11,https://www.cars.com,cars.com
81,USED,2022,FORD,MAVERICK,LARIAT,36000.0,Carbonized Grey Metallic,Desert Brown,Front-wheel Drive,Gasoline,7518.0,"700 N US Route 15 Dillsburg, PA 17019",2023-05-11,https://www.cars.com,cars.com
82,USED,2022,FORD,MAVERICK,XLT,34500.0,Area 51,Navy Pier,Front-wheel Drive,Hybrid,4757.0,"2231 White Hall Blvd White Hall, WV 26554",2023-05-11,https://www.cars.com,cars.com
83,USED,2022,FORD,MAVERICK,XL,32509.0,Blue,Black Onyx,Front-wheel Drive,Gasoline,3783.0,"508 W Main St New Holland, PA 17557",2023-05-11,https://www.cars.com,cars.com
84,USED,2022,FORD,MAVERICK,XLT,35499.0,Carbonized Gray,–,All-wheel Drive,Gasoline,20544.0,"21 Pottstown Pike Chester Springs, PA 19425",2023-05-11,https://www.cars.com,cars.com
85,USED,2022,FORD,MAVERICK,XLT,38843.0,Blue,Navy Pier,All-wheel Drive,Gasoline,1001.0,"730 S Broad Street Lititz, PA 17543",2023-05-11,https://www.cars.com,cars.com
86,USED,2023,FORD,MAVERICK,XLT,38574.0,Hot Pepper Red Metallic Tinted Clearcoat,Navy Pier,Front-wheel Drive,Hybrid,328.0,"730 S Broad Street Lititz, PA 17543",2023-05-11,https://www.cars.com,cars.com
87,USED,2023,FORD,MAVERICK,XLT,39995.0,Atlas Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,2323.0,"730 S Broad Street Lititz, PA 17543",2023-05-11,https://www.cars.com,cars.com
88,USED,2023,FORD,MAVERICK,XL,35332.0,Area 51,Black Onyx,Front-wheel Drive,Hybrid,176.0,"730 S Broad Street Lititz, PA 17543",2023-05-11,https://www.cars.com,cars.com
89,USED,2023,FORD,MAVERICK,XLT,38495.0,Gray,Navy Pier,Front-wheel Drive,Hybrid,34.0,"730 S Broad Street Lititz, PA 17543",2023-05-11,https://www.cars.com,cars.com
90,USED,2022,FORD,MAVERICK,XLT,35598.0,Gray,Black Onyx,All-wheel Drive,Gasoline,9593.0,"121 Altama Connector Brunswick, GA 31525",2023-05-11,https://www.cars.com,cars.com
91,USED,2022,FORD,MAVERICK,XLT,35545.0,Gray,Navy Pier,Front-wheel Drive,Hybrid,11554.0,"6115 Carlisle Pike Mechanicsburg, PA 17050",2023-05-11,https://www.cars.com,cars.com
92,USED,2022,FORD,MAVERICK,XLT,35706.0,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,18431.0,"6115 Carlisle Pike Mechanicsburg, PA 17050",2023-05-11,https://www.cars.com,cars.com
93,USED,2022,FORD,MAVERICK,XLT,30998.0,Red Metallic,Black Onyx,Front-wheel Drive,Gasoline,22283.0,"2008 Paxton St Harrisburg, PA 17111",2023-05-11,https://www.cars.com,cars.com
94,USED,2022,FORD,MAVERICK,XL,30998.0,Velocity Blue,Black Onyx,All-wheel Drive,Gasoline,27261.0,"3072 N Reading Rd Adamstown, PA 19501",2023-05-11,https://www.cars.com,cars.com
95,USED,2022,FORD,MAVERICK,XLT,33399.0,Orange,Gray,All-wheel Drive,Gasoline,32584.0,"1971 Burlington-Mount Holly Rd Mount Holly, NJ 08060",2023-05-11,https://www.cars.com,cars.com
96,USED,2022,FORD,MAVERICK,XLT,38993.0,Blue,Navy Pier,Front-wheel Drive,Hybrid,20389.0,"1030 Schaeffer Road Lebanon, PA 17042",2023-05-11,https://www.cars.com,cars.com
97,USED,2022,FORD,MAVERICK,XLT,34991.0,Area 51,Navy Pier,Front-wheel Drive,Gasoline,77.0,"40 US Rte 130 Burlington, NJ 08016",2023-05-11,https://www.cars.com,cars.com
98,USED,2022,FORD,MAVERICK,XLT,35206.0,Oxford White,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,7317.0,"218 Lincoln Highway Fairless Hills, PA 19030",2023-05-11,https://www.cars.com,cars.com
99,USED,2022,FORD,MAVERICK,XL,33968.0,Blue,Black Onyx,All-wheel Drive,Gasoline,7133.0,"1633 Golden Isles Pkwy Baxley, GA 31513",2023-05-11,https://www.cars.com,cars.com
100,USED,2022,FORD,MAVERICK,XLT,33500.0,Oxford White,Navy Pier,Front-wheel Drive,Hybrid,27931.0,"2818 N Columbia St Milledgeville, GA 31061",2023-05-11,https://www.cars.com,cars.com
101,USED,2022,FORD,MAVERICK,XLT,38999.0,Blue,–,Front-wheel Drive,A/T,4000.0,"Matthew from Sellersville, PA 18960",2023-05-11,https://www.cars.com,cars.com
102,USED,2022,FORD,MAVERICK,LARIAT,38995.0,Black,Desert,Front-wheel Drive,Hybrid,22765.0,"607 Highway 33 Hamilton, NJ 08619",2023-05-11,https://www.cars.com,cars.com
103,USED,2022,FORD,MAVERICK,XL,32588.0,Gray,Black Onyx,All-wheel Drive,Gasoline,11528.0,"1088 Ocean Ave Lakewood, NJ 08701",2023-05-11,https://www.cars.com,cars.com
104,USED,2022,FORD,MAVERICK,XL,29995.0,Blue,Gray,Front-wheel Drive,Gasoline,1090.0,"101 Main St Johnstown, PA 15901",2023-05-11,https://www.cars.com,cars.com
105,USED,2023,FORD,MAVERICK,LARIAT,51825.0,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,129.0,"2030 GA-40 Kingsland, GA 31548",2023-05-11,https://www.cars.com,cars.com
106,CERTIFIED,2022,FORD,MAVERICK,XLT,43582.0,Cactus,Navy Pier,All-wheel Drive,Gasoline,3881.0,"2030 GA-40 Kingsland, GA 31548",2023-05-11,https://www.cars.com,cars.com
107,CERTIFIED,2022,FORD,MAVERICK,XL,32975.0,CARBONIZED GREY METALLIC,BLACK ONYX-MED DK SLATE TRI,–,–,8914.0,"100 Harper Dr Belle Vernon, PA 15012",2023-05-11,https://www.cars.com,cars.com
108,USED,2022,FORD,MAVERICK,LARIAT,40654.0,Orange,Desert,All-wheel Drive,Gasoline,5377.0,"464037 East State Rd. Ste 200 Yulee, FL 32097",2023-05-11,https://www.cars.com,cars.com
109,USED,2022,FORD,MAVERICK,XLT,34995.0,Blue,Black Onyx,Front-wheel Drive,Hybrid,23387.0,"11317 U.S. 30 Irwin, PA 15642",2023-05-11,https://www.cars.com,cars.com
110,USED,2022,FORD,MAVERICK,XLT,37695.0,Carbonized Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,5843.0,"4525 Nelson Brogdon Blvd Buford, GA 30518",2023-05-11,https://www.cars.com,cars.com
111,USED,2022,FORD,MAVERICK,XLT,32933.0,Gray,–,All-wheel Drive,Gasoline,13339.0,"1001 Clairton Blvd Pleasant Hills, PA 15236",2023-05-11,https://www.cars.com,cars.com
112,USED,2022,FORD,MAVERICK,XLT,34900.0,Area 51,Navy Pier,Front-wheel Drive,Hybrid,15025.0,"228 Fox Family Lane Clinton, TN 37716",2023-05-11,https://www.cars.com,cars.com
113,USED,2023,FORD,MAVERICK,LARIAT,49000.0,Avalanche Gray,Black Onyx,All-wheel Drive,Gasoline,357.0,"1875 Buford Hwy Cumming, GA 30041",2023-05-11,https://www.cars.com,cars.com
114,USED,2022,FORD,MAVERICK,XLT,34998.0,Black,Gray,AWD,Gasoline,38107.0,"11225 Parkside Dr Knoxville, TN 37934",2023-05-11,https://www.cars.com,cars.com
115,USED,2023,FORD,MAVERICK,XLT,39998.0,Blue,Gray,Front-wheel Drive,Hybrid,93.0,"11335 Atlantic Blvd Jacksonville, FL 32225",2023-05-11,https://www.cars.com,cars.com
116,USED,2023,FORD,MAVERICK,XL,35998.0,Shadow Black,Black,Front-wheel Drive,Hybrid,170.0,"820 US Highway 1 Woodbridge, NJ 07095",2023-05-11,https://www.cars.com,cars.com
117,USED,2022,FORD,MAVERICK,XLT,38400.0,Oxford White,Navy Pier,All-wheel Drive,Gasoline,11995.0,"2265 Old Turnpike Rd Lewisburg, PA 17837",2023-05-11,https://www.cars.com,cars.com
118,USED,2022,FORD,MAVERICK,XLT,39855.0,Blue,Navy Pier,Front-wheel Drive,Hybrid,4912.0,"1916 Jacksboro Pike LaFollette, TN 37766",2023-05-11,https://www.cars.com,cars.com
119,USED,2023,FORD,MAVERICK,XLT,39998.0,Gray,Blue,FWD,Hybrid,1196.0,"551 S Houston Lake Rd Warner Robins, GA 31088",2023-05-11,https://www.cars.com,cars.com
120,USED,2022,FORD,MAVERICK,FOR,,Area 51,–,All-wheel Drive,Gasoline,10667.0,"1212 Main Street Burgettstown, PA 15021",2023-05-11,https://www.cars.com,cars.com
121,USED,2022,FORD,MAVERICK,XLT,35914.0,Oxford White,Navy Pier,Front-wheel Drive,Gasoline,21392.0,"288 Harold G Clarke Pkwy Forsyth, GA 31029",2023-05-11,https://www.cars.com,cars.com
122,CERTIFIED,2022,FORD,MAVERICK,XL,30950.0,Silver,–,Front-wheel Drive,Gasoline,11493.0,"230 GA-49 Byron, GA 31008",2023-05-11,https://www.cars.com,cars.com
123,USED,2022,FORD,MAVERICK,XLT,35468.0,Black,–,Front-wheel Drive,Gasoline,10112.0,"395 West Hwy 192 W London, KY 40741",2023-05-11,https://www.cars.com,cars.com
124,USED,2022,FORD,MAVERICK,XL,34990.0,Blue,Black,Front-wheel Drive,A/T,2890.0,"Tim from Atlanta, GA 30346",2023-05-11,https://www.cars.com,cars.com
125,USED,2022,FORD,MAVERICK,XL,31788.0,Blue,Black Onyx,All-wheel Drive,Gasoline,2311.0,"7555 Roswell Road Atlanta, GA 30350",2023-05-11,https://www.cars.com,cars.com
126,USED,2023,FORD,MAVERICK,XL,36991.0,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,1902.0,"540 Outlet Mall Blvd St Augustine, FL 32084",2023-05-11,https://www.cars.com,cars.com
127,USED,2023,FORD,MAVERICK,XLT,36522.0,Alto Blue Metallic Tinted Clearcoat,Navy Pier,Front-wheel Drive,Gasoline,392.0,"540 Outlet Mall Blvd St Augustine, FL 32084",2023-05-11,https://www.cars.com,cars.com
128,CERTIFIED,2022,FORD,MAVERICK,XLT,34722.0,Area 51,Navy Pier,Front-wheel Drive,Gasoline,7899.0,"540 Outlet Mall Blvd St Augustine, FL 32084",2023-05-11,https://www.cars.com,cars.com
129,CERTIFIED,2022,FORD,MAVERICK,LARIAT,40992.0,Velocity Blue Metallic,Desert,All-wheel Drive,Gasoline,11271.0,"540 Outlet Mall Blvd St Augustine, FL 32084",2023-05-11,https://www.cars.com,cars.com
