,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed,url,data_source_name
0,USED,2023,FORD,MAVERICK,XLT,38988,Hot Pepper Red Tinted Clearcoat,Navy Pier,Front-wheel Drive,Hybrid,20,"4328 Louisburg Rd Raleigh, NC 27604",2023-05-17,http://cars.com///vehicledetail/a9480f4c-2254-45a2-8897-01e97065a8d5/,cars.com
1,USED,2023,FORD,MAVERICK,LARIAT,40873,Oxford White,Desert,All-wheel Drive,Gasoline,42,"4900 Capital Blvd Raleigh, NC 27616",2023-05-17,http://cars.com///vehicledetail/14f4b02c-dd3b-48ef-8109-76b9a4cb3c0b/,cars.com
2,USED,2022,FORD,MAVERICK,XL,34091,Iconic Silver Metallic,Black Onyx,Front-wheel Drive,Hybrid,14911,"3940 Capital Hills Drive Raleigh, NC 27616",2023-05-17,http://cars.com///vehicledetail/7e510483-275e-43e7-888a-5df3ec961137/,cars.com
3,USED,2022,FORD,MAVERICK,XLT,35497,Silver,Black Onyx,Front-wheel Drive,Gasoline,18425,"9820 Capital Blvd Wake Forest, NC 27587",2023-05-17,http://cars.com///vehicledetail/5ff372f4-b416-4320-9946-41b439ba524c/,cars.com
4,USED,2022,FORD,MAVERICK,XLT,35438,Area 51,Navy Pier,All-wheel Drive,Gasoline,2914,"11000 Capital Blvd Wake Forest, NC 27587",2023-05-17,http://cars.com///vehicledetail/30bf4838-5e2e-461b-b54d-b4d23d18edc7/,cars.com
5,USED,2022,FORD,MAVERICK,LARIAT,38989,Area 51,Desert,All-wheel Drive,Gasoline,8919,"109 Mackenan Blvd. Cary, NC 27511",2023-05-17,http://cars.com///vehicledetail/78362f7e-73bb-48d0-8715-690a6f5d8df5/,cars.com
6,USED,2023,FORD,MAVERICK,XL,35998,Silver,Gray,Front-wheel Drive,Hybrid,101,"3801 Bonney Rd Virginia Beach, VA 23452",2023-05-17,http://cars.com///vehicledetail/3de17eb8-c2a0-49af-9095-6c7450d15576/,cars.com
7,USED,2022,FORD,MAVERICK,LARIAT,34780,Blue,Desert,All-wheel Drive,Gasoline,38298,"2717 Virginia Beach Blvd Virginia Beach, VA 23452",2023-05-17,http://cars.com///vehicledetail/c270f88c-0910-4f33-ba85-a0d4d796e180/,cars.com
8,USED,2023,FORD,MAVERICK,XLT,36905,Area 51,Navy Pier,Front-wheel Drive,Hybrid,167,"3990 W Highway 501 Conway, SC 29526",2023-05-17,http://cars.com///vehicledetail/a709c00e-71dc-4e9a-857c-bb4203358b0b/,cars.com
9,USED,2023,FORD,MAVERICK,XLT,37773,Gray,Black Onyx,Front-wheel Drive,Hybrid,77,"105 Auto Park Dr Graham, NC 27253",2023-05-17,http://cars.com///vehicledetail/6efb493d-3bd4-4c9f-b5e5-23408b26c318/,cars.com
10,USED,2022,FORD,MAVERICK,XLT,34737,Carbonized Gray Metallic,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,4281,"602 Alamance Rd Burlington, NC 27215",2023-05-17,http://cars.com///vehicledetail/3585407a-c02c-469e-bb08-0a930b245666/,cars.com
11,USED,2022,FORD,MAVERICK,XLT,36530,Oxford White,Navy Pier / Medium Slate,Front-wheel Drive,Gasoline,25921,"602 Alamance Rd Burlington, NC 27215",2023-05-17,http://cars.com///vehicledetail/a6668fee-cac9-45b3-9882-da1b9767c223/,cars.com
12,USED,2022,FORD,MAVERICK,XL,30415,–,–,Front-wheel Drive,Gasoline,19022,"500 Eastchester Dr High Point, NC 27262",2023-05-17,http://cars.com///vehicledetail/13a04ed6-409d-4917-8f12-eac4df65d490/,cars.com
13,USED,2022,FORD,MAVERICK,XLT,36604,Iconic Silver Metallic,Navy Pier,All-wheel Drive,Gasoline,33970,"912 S Van Buren Rd Eden, NC 27288",2023-05-17,http://cars.com///vehicledetail/76df3680-c2fc-4d73-b3a8-0b8a47b989e3/,cars.com
14,USED,2022,FORD,MAVERICK,XLT,35998,Gray,Black,All-wheel Drive,Gasoline,10249,"11090 W Broad St Glen Allen, VA 23060",2023-05-17,http://cars.com///vehicledetail/72c29ae0-5916-49a2-b2e5-9bf76b923471/,cars.com
15,USED,2022,FORD,MAVERICK,LARIAT,38996,Shadow Black,Desert,All-wheel Drive,Gasoline,26,"96 Radio Dr Lexington, NC 27292",2023-05-17,http://cars.com///vehicledetail/71badabe-b5d2-4708-97d2-9630c9156738/,cars.com
16,USED,2023,FORD,MAVERICK,XLT,36900,White,Navy Pier,All-wheel Drive,Gasoline,381,"418 Piedmont Dr Lexington, NC 27295",2023-05-17,http://cars.com///vehicledetail/48dd2e03-d461-4d12-820e-75e84ca9c35a/,cars.com
17,CERTIFIED,2022,FORD,MAVERICK,XLT,34812,ALTO BLUE METALLIC TC,NAVY PIER -MED SLATE TRIM,–,–,6611,"1163 Wards Road, Suite A Altavista, VA 24517",2023-05-17,http://cars.com///vehicledetail/b7d963ad-4b83-4a8d-8a74-0a821dcfa9a0/,cars.com
18,USED,2022,FORD,MAVERICK,XL,36899,Alto Blue Tinted Clearcoat Metallic,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,3016,"2600 Peters Creek Parkway Winston Salem, NC 27127",2023-05-17,http://cars.com///vehicledetail/adb7fd18-f3ca-4698-9a9b-d43f6cd43c0c/,cars.com
19,CERTIFIED,2022,FORD,MAVERICK,XLT,38968,Chili Pepper Red,Navy Pier,All-wheel Drive,Gasoline,8838,"2104 Peters Creek Winston Salem, NC 27127",2023-05-17,http://cars.com///vehicledetail/caae00d1-5491-473a-8293-be67b1f118a4/,cars.com
20,USED,2022,FORD,MAVERICK,LARIAT,39629,Oxford White,Desert,All-wheel Drive,Gasoline,15000,"979 N U.S. 1 Lugoff, SC 29078",2023-05-17,http://cars.com///vehicledetail/ca6f2239-c240-47d7-a09d-b0648196e41d/,cars.com
21,USED,2023,FORD,MAVERICK,XLT,36789,Silver,Black,All-wheel Drive,Gasoline,5303,"13307 Statesville Rd Huntersville, NC 28078",2023-05-17,http://cars.com///vehicledetail/ace703ab-6aeb-40a4-bb71-3f0ec85bde4e/,cars.com
22,USED,2022,FORD,MAVERICK,XLT,35320,Velocity Blue Metallic,Navy Pier,Front-wheel Drive,Hybrid,5462,"13825 Statesville Rd Huntersville, NC 28078",2023-05-17,http://cars.com///vehicledetail/5a5856ac-9f90-4ae7-828f-1c53be4644fc/,cars.com
23,USED,2023,FORD,MAVERICK,XLT,35997,Blue,Navy Pier,Front-wheel Drive,Hybrid,3085,"1016 N Main St Summerville, SC 29483",2023-05-17,http://cars.com///vehicledetail/485d19c6-9e57-4011-8f1f-31ab750ca7a1/,cars.com
24,USED,2023,FORD,MAVERICK,XLT,36988,Oxford White,–,Front-wheel Drive,Gasoline,130,"2283 Savannah Hwy Charleston, SC 29414",2023-05-17,http://cars.com///vehicledetail/973181be-cc5b-4248-8ade-536c5556063a/,cars.com
25,USED,2022,FORD,MAVERICK,XL,35800,Area 51,Black Onyx,Front-wheel Drive,Gasoline,5354,"617 N Main St Belmont, NC 28012",2023-05-17,http://cars.com///vehicledetail/051ed2c7-058d-4179-8629-71bb21aeb16b/,cars.com
26,USED,2022,FORD,MAVERICK,XLT,41800,Velocity Blue Metallic,Navy Pier,Front-wheel Drive,Hybrid,14930,"617 N Main St Belmont, NC 28012",2023-05-17,http://cars.com///vehicledetail/2b40b74f-e4a1-4873-a38e-e40185df716a/,cars.com
27,USED,2022,FORD,MAVERICK,LARIAT,43500,Area 51,Desert,Front-wheel Drive,Hybrid,7683,"617 N Main St Belmont, NC 28012",2023-05-17,http://cars.com///vehicledetail/7b244a56-876f-408b-80f5-6ec73909c710/,cars.com
28,USED,2022,FORD,MAVERICK,XL,31543,Black,Black Onyx,Front-wheel Drive,Hybrid,28872,"3237 St Matthews Orangeburg, SC 29118",2023-05-17,http://cars.com///vehicledetail/2b1e1239-a62c-4105-a54a-4ab55f47c927/,cars.com
29,USED,2023,FORD,MAVERICK,LARIAT,39900,Green,Brown,Front-wheel Drive,CVT Transmission,1800,"Erik from West Columbia, SC 29169",2023-05-17,http://cars.com///vehicledetail/e15b008f-fc88-4f57-b05f-701aa28a2e90/,cars.com
30,CERTIFIED,2022,FORD,MAVERICK,XL,34498,Oxford White,Black Onyx,All-wheel Drive,Gasoline,13918,"1201 W Main St Lexington, SC 29072",2023-05-17,http://cars.com///vehicledetail/8ffe58b7-a4cb-4568-957c-e3392fca11ef/,cars.com
31,USED,2022,FORD,MAVERICK,XLT,35997,Blue,Navy Pier,Front-wheel Drive,Hybrid,9544,"2910 Crain Hwy Waldorf, MD 20601",2023-05-17,http://cars.com///vehicledetail/836fa66f-c98e-4a72-a9f7-eb1a59783074/,cars.com
32,USED,2022,FORD,MAVERICK,XL,33853,Carbonized Gray Metallic,Black Onyx,All-wheel Drive,Gasoline,11479,"2455 E Market St Harrisonburg, VA 22801",2023-05-17,http://cars.com///vehicledetail/fa61aabf-5d88-4aab-984c-9930d3117a81/,cars.com
33,USED,2022,FORD,MAVERICK,XL,29995,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,180,"7434 Richmond Hwy Alexandria, VA 22306",2023-05-17,http://cars.com///vehicledetail/078d0459-dd74-49b3-8816-cf609d71d6a1/,cars.com
34,USED,2022,FORD,MAVERICK,LARIAT,36794,Carbonized Gray Metallic,Desert,Front-wheel Drive,Hybrid,45210,"7434 Richmond Hwy Alexandria, VA 22306",2023-05-17,http://cars.com///vehicledetail/252c3b83-6967-42c3-b19c-2d049ed93f4e/,cars.com
35,USED,2022,FORD,MAVERICK,XLT,38250,Area 51,–,All-wheel Drive,Gasoline,1703,"101 Malcolm Blvd. Valdese, NC 28690",2023-05-17,http://cars.com///vehicledetail/0d00056e-7c93-48a5-9afe-9b65f4e183ad/,cars.com
36,CERTIFIED,2022,FORD,MAVERICK,XL,29988,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,153,"6727 Loisdale Rd Springfield, VA 22150",2023-05-17,http://cars.com///vehicledetail/123e8345-3f69-4377-a3dd-dd58f5a39f4f/,cars.com
37,CERTIFIED,2022,FORD,MAVERICK,XL,29975,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,180,"6727 Loisdale Rd Springfield, VA 22150",2023-05-17,http://cars.com///vehicledetail/f4a8e226-6bac-4aa9-acee-2168f15200e2/,cars.com
38,CERTIFIED,2022,FORD,MAVERICK,XL,29975,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,180,"6727 Loisdale Rd Springfield, VA 22150",2023-05-17,http://cars.com///vehicledetail/a0b24005-104f-4782-be20-facad8794872/,cars.com
39,USED,2022,FORD,MAVERICK,XL,29975,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,180,"6727 Loisdale Rd Springfield, VA 22150",2023-05-17,http://cars.com///vehicledetail/b82d1ccc-e8e9-4a5b-a65a-bbabfac7e9da/,cars.com
40,USED,2023,FORD,MAVERICK,XLT,38963,Area 51,Navy Pier,Front-wheel Drive,Gasoline,9,"6727 Loisdale Rd Springfield, VA 22150",2023-05-17,http://cars.com///vehicledetail/979fa39e-aea1-454c-946a-81a3b6bb79f5/,cars.com
41,USED,2023,FORD,MAVERICK,LARIAT,49777,White,Black Onyx,All-wheel Drive,Gasoline,135,"6510 Little River Tpke Alexandria, VA 22312",2023-05-17,http://cars.com///vehicledetail/29052f13-f690-4071-b0b2-9cd2d8d5058a/,cars.com
42,USED,2023,FORD,MAVERICK,XLT,41000,Blue,Navy Pier,Front-wheel Drive,Gasoline,145,"6510 Little River Tpke Alexandria, VA 22312",2023-05-17,http://cars.com///vehicledetail/a7aa904a-f823-44c8-8294-fa8bf18d8fde/,cars.com
43,USED,2022,FORD,MAVERICK,XLT,,Blue,–,All-wheel Drive,Gasoline,2304,"145 Bush Dr Morganton, NC 28655",2023-05-17,http://cars.com///vehicledetail/f546266d-6622-4069-bc46-4431f8d62e9b/,cars.com
44,USED,2022,FORD,MAVERICK,XL,31898,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,11744,"11165 Fairfax Blvd Fairfax, VA 22030",2023-05-17,http://cars.com///vehicledetail/96ed1df5-141a-4a2f-a38f-26c88c9a490f/,cars.com
45,CERTIFIED,2022,FORD,MAVERICK,LARIAT,39849,Blue,Desert,All-wheel Drive,Gasoline,9880,"409 East 2nd Street West Jefferson, NC 28694",2023-05-17,http://cars.com///vehicledetail/c76d0646-1a09-4823-8e20-4c72adcebf84/,cars.com
46,USED,2022,FORD,MAVERICK,XL,31995,Oxford White,Black Onyx,All-wheel Drive,Gasoline,15521,"4175 Auto Park Cir Chantilly, VA 20151",2023-05-17,http://cars.com///vehicledetail/01ebf8b9-9575-4180-93e9-4c1570a4995b/,cars.com
47,USED,2022,FORD,MAVERICK,XLT,36672,Velocity Blue Metallic,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,1649,"1001 Jamestown Rd Morganton, NC 28655",2023-05-17,http://cars.com///vehicledetail/1af89c1d-6a6f-41c4-895b-b46dc4117e37/,cars.com
48,USED,2022,FORD,MAVERICK,XLT,36000,Blue,Navy Pier,Front-wheel Drive,Hybrid,10926,"8610 Leesburg Pike Vienna, VA 22182",2023-05-17,http://cars.com///vehicledetail/791fe417-b35a-48e7-a16e-01af19d88478/,cars.com
49,USED,2022,FORD,MAVERICK,XL,31998,Black,Black,All-wheel Drive,Gasoline,8841,"45210 Towlern Pl Sterling, VA 20165",2023-05-17,http://cars.com///vehicledetail/a6beab6e-2011-4fff-ad7d-f8868933878c/,cars.com
50,USED,2022,FORD,MAVERICK,XL,31998,White,Black,All-wheel Drive,Gasoline,4396,"45210 Towlern Pl Sterling, VA 20165",2023-05-17,http://cars.com///vehicledetail/f990859b-2a02-4d15-b73d-997b1cc310cf/,cars.com
51,USED,2023,FORD,MAVERICK,XL,35998,Blue,Black,Front-wheel Drive,Hybrid,70,"45210 Towlern Pl Sterling, VA 20165",2023-05-17,http://cars.com///vehicledetail/3bd17b90-5ef6-4202-9ae1-d5ad82f28fa1/,cars.com
52,USED,2022,FORD,MAVERICK,LARIAT,36299,Cactus Green / Gray,Desert,All-wheel Drive,Gasoline,39800,"21736 Auto World Circle Sterling, VA 20166",2023-05-17,http://cars.com///vehicledetail/414b4c97-290d-44bb-a958-e6afab7d7c0a/,cars.com
53,USED,2022,FORD,MAVERICK,XLT,33998,Black,Gray,Front-wheel Drive,Gasoline,5696,"16411 Shady Grove Rd Gaithersburg, MD 20877",2023-05-17,http://cars.com///vehicledetail/5084ab1b-c400-4630-8765-9a8bb7128a22/,cars.com
54,USED,2022,FORD,MAVERICK,LARIAT,38000,Orange,Desert,All-wheel Drive,Gasoline,14924,"6970 Security Blvd Windsor Mill, MD 21244",2023-05-17,http://cars.com///vehicledetail/f8828cc0-a453-4b04-8537-b9e34d2f3e9a/,cars.com
55,USED,2023,FORD,MAVERICK,XLT,42000,Area 51,Black Onyx,Front-wheel Drive,Hybrid,203,"6970 Security Blvd Windsor Mill, MD 21244",2023-05-17,http://cars.com///vehicledetail/936183bd-44ec-4381-ba1b-fda4d36aaae9/,cars.com
56,USED,2022,FORD,MAVERICK,LARIAT,37999,Chili Pepper Red,Desert,Front-wheel Drive,Gasoline,15316,"525 Stone Harbor Blvd Cape May Court House, NJ 08210",2023-05-17,http://cars.com///vehicledetail/0a62c20d-d0b0-443a-9cba-fd8136e58558/,cars.com
57,USED,2022,FORD,MAVERICK,XL,33998,Silver,Black,AWD,Gasoline,7915,"5601 Urbana Pike Frederick, MD 21704",2023-05-17,http://cars.com///vehicledetail/9ecb8ce9-7219-4c10-9b4d-b1de6c83a932/,cars.com
58,USED,2023,FORD,MAVERICK,XL,34395,Area 51,Black Onyx,Front-wheel Drive,Hybrid,61,"1551 W Old Liberty Rd Sykesville, MD 21784",2023-05-17,http://cars.com///vehicledetail/5aa11151-fc5c-470c-b4ae-4c195fd8a482/,cars.com
59,USED,2023,FORD,MAVERICK,LARIAT,46828,Black,Desert,All-wheel Drive,Gasoline,18,"3192 West State Street Bristol, TN 37620",2023-05-17,http://cars.com///vehicledetail/627f351a-5463-4d07-9319-d28b436ea0ad/,cars.com
60,USED,2022,FORD,MAVERICK,XLT,35399,Shadow Black,Navy Pier,AWD,Gasoline,15604,"3700 Bristol Hwy Johnson City, TN 37601",2023-05-17,http://cars.com///vehicledetail/dd6748c7-89ba-4e2d-abfa-2dc88f911f35/,cars.com
61,USED,2022,FORD,MAVERICK,XLT,34706,White,Gray,Front-wheel Drive,Gasoline,7317,"104 Route 73 Voorhees, NJ 08043",2023-05-17,http://cars.com///vehicledetail/13436248-6a08-4618-93ce-ae4317972b2a/,cars.com
62,USED,2022,FORD,MAVERICK,LARIAT,41995,Shadow Black,Desert,All-wheel Drive,Gasoline,5990,"50 Baltimore Pike Springfield, PA 19064",2023-05-17,http://cars.com///vehicledetail/8e63716c-3b8c-4550-80cf-b0d97096252e/,cars.com
63,CERTIFIED,2022,FORD,MAVERICK,XLT,36875,ALTO BLUE METALLIC TC,NAVY PIER -MED SLATE TRIM,–,–,23812,"415 W Lincoln Hwy Exton, PA 19341",2023-05-17,http://cars.com///vehicledetail/7d3b03e0-09ab-4599-b534-45ac1b430858/,cars.com
64,USED,2022,FORD,MAVERICK,XLT,36000,Area 51,Navy Pier,Front-wheel Drive,Hybrid,7197,"700 N US Route 15 Dillsburg, PA 17019",2023-05-17,http://cars.com///vehicledetail/860c2369-caee-4c07-857f-47cdfc46801e/,cars.com
65,USED,2022,FORD,MAVERICK,XLT,33500,Oxford White,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,14947,"700 N US Route 15 Dillsburg, PA 17019",2023-05-17,http://cars.com///vehicledetail/45c8b383-a42b-4b74-9930-25bed52f6cc0/,cars.com
66,USED,2022,FORD,MAVERICK,XLT,34000,Iconic Silver Metallic,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,5670,"700 N US Route 15 Dillsburg, PA 17019",2023-05-17,http://cars.com///vehicledetail/a5bef929-dd0b-425e-be89-70d43021680d/,cars.com
67,USED,2023,FORD,MAVERICK,XLT,36500,Oxford White,Black Onyx,Front-wheel Drive,Hybrid,3225,"700 N US Route 15 Dillsburg, PA 17019",2023-05-17,http://cars.com///vehicledetail/a3061786-aeb5-48e5-8941-96f26df76dfe/,cars.com
68,USED,2023,FORD,MAVERICK,XLT,34500,Carbonized Gray Metallic,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,1684,"700 N US Route 15 Dillsburg, PA 17019",2023-05-17,http://cars.com///vehicledetail/303258a6-6448-457c-99fe-511beebfc5f3/,cars.com
69,USED,2022,FORD,MAVERICK,LARIAT,0,Carbonized Grey Metallic,Desert Brown,Front-wheel Drive,Gasoline,7518,"700 N US Route 15 Dillsburg, PA 17019",2023-05-17,http://cars.com///vehicledetail/9d8c3fa0-e09d-46de-8889-77e40cf6dc81/,cars.com
70,USED,2022,FORD,MAVERICK,XLT,34500,Area 51,Navy Pier,Front-wheel Drive,Hybrid,4757,"2231 White Hall Blvd White Hall, WV 26554",2023-05-17,http://cars.com///vehicledetail/4abe487a-3776-4f89-ab39-6b5c4de56849/,cars.com
71,CERTIFIED,2022,FORD,MAVERICK,XL,32509,Blue,Black Onyx,Front-wheel Drive,Gasoline,3783,"508 W Main St New Holland, PA 17557",2023-05-17,http://cars.com///vehicledetail/2f56183a-3adb-4689-87f5-721a0c5ca39e/,cars.com
72,USED,2022,FORD,MAVERICK,XLT,35499,Carbonized Gray,–,All-wheel Drive,Gasoline,20544,"21 Pottstown Pike Chester Springs, PA 19425",2023-05-17,http://cars.com///vehicledetail/9e128304-219c-49cc-b0e6-bc57c6df2bcc/,cars.com
73,USED,2023,FORD,MAVERICK,XLT,39995,Atlas Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,2323,"730 S Broad Street Lititz, PA 17543",2023-05-17,http://cars.com///vehicledetail/6badca9a-73ee-483c-8296-96166c97db31/,cars.com
74,USED,2022,FORD,MAVERICK,XLT,38343,Blue,Navy Pier,All-wheel Drive,Gasoline,1001,"730 S Broad Street Lititz, PA 17543",2023-05-17,http://cars.com///vehicledetail/493467c4-351b-46f9-a588-d46d0800ae8d/,cars.com
75,USED,2023,FORD,MAVERICK,XLT,38574,Hot Pepper Red Metallic Tinted Clearcoat,Navy Pier,Front-wheel Drive,Hybrid,328,"730 S Broad Street Lititz, PA 17543",2023-05-17,http://cars.com///vehicledetail/ef327423-4cd0-495d-85d9-afa0f5469ada/,cars.com
76,USED,2023,FORD,MAVERICK,XL,35000,Area 51,Black Onyx,Front-wheel Drive,Hybrid,176,"730 S Broad Street Lititz, PA 17543",2023-05-17,http://cars.com///vehicledetail/fe0f5fb3-8af1-4c05-8a1d-acbe22d9773b/,cars.com
77,USED,2023,FORD,MAVERICK,XLT,38495,Gray,Navy Pier,Front-wheel Drive,Hybrid,34,"730 S Broad Street Lititz, PA 17543",2023-05-17,http://cars.com///vehicledetail/340e6a1b-9712-4a1d-a5d4-3564171f6c96/,cars.com
78,USED,2022,FORD,MAVERICK,XLT,35198,Gray,Black Onyx,All-wheel Drive,Gasoline,9593,"121 Altama Connector Brunswick, GA 31525",2023-05-17,http://cars.com///vehicledetail/52f01ff2-845a-478e-91a6-8059ba75ae0c/,cars.com
79,USED,2022,FORD,MAVERICK,XLT,35545,Gray,Navy Pier,Front-wheel Drive,Hybrid,11554,"6115 Carlisle Pike Mechanicsburg, PA 17050",2023-05-17,http://cars.com///vehicledetail/9a5c472d-bb1f-4aea-b77c-79815d7e43ac/,cars.com
80,USED,2022,FORD,MAVERICK,XLT,35706,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,18433,"6115 Carlisle Pike Mechanicsburg, PA 17050",2023-05-17,http://cars.com///vehicledetail/f2ea1737-235d-4421-a4d2-3e5d615ae6bf/,cars.com
81,USED,2022,FORD,MAVERICK,XLT,30670,Red Metallic,Black Onyx,Front-wheel Drive,Gasoline,22283,"2008 Paxton St Harrisburg, PA 17111",2023-05-17,http://cars.com///vehicledetail/33478f1c-e47d-4efc-a63a-763a546a8ea8/,cars.com
82,USED,2022,FORD,MAVERICK,XLT,33399,Orange,Gray,All-wheel Drive,Gasoline,32584,"1971 Burlington-Mount Holly Rd Mount Holly, NJ 08060",2023-05-17,http://cars.com///vehicledetail/38d59799-6135-445e-85ef-6c0b1ddce846/,cars.com
83,USED,2022,FORD,MAVERICK,XLT,38493,Blue,Navy Pier,Front-wheel Drive,Hybrid,20389,"1030 Schaeffer Road Lebanon, PA 17042",2023-05-17,http://cars.com///vehicledetail/bb3bcaa4-536f-488e-8810-63a5978574f4/,cars.com
84,USED,2022,FORD,MAVERICK,LARIAT,41995,Shadow Black,Desert,All-wheel Drive,Gasoline,16580,"5200 Jonestown Rd Harrisburg, PA 17112",2023-05-17,http://cars.com///vehicledetail/6d0b7422-f354-4582-b1cd-41a3219c9d7c/,cars.com
85,USED,2022,FORD,MAVERICK,XLT,34991,Area 51,Navy Pier,Front-wheel Drive,Gasoline,77,"40 US Rte 130 Burlington, NJ 08016",2023-05-17,http://cars.com///vehicledetail/e17dc99b-5073-4813-b095-fe1a24954dc1/,cars.com
86,USED,2022,FORD,MAVERICK,XL,30998,Velocity Blue,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,27261,"9 Parkside Ave Reading, PA 19607",2023-05-17,http://cars.com///vehicledetail/1ba67e39-f0b5-4325-a985-f4bdb197015f/,cars.com
87,USED,2022,FORD,MAVERICK,XL,33968,Blue,Black Onyx,All-wheel Drive,Gasoline,7133,"1633 Golden Isles Pkwy Baxley, GA 31513",2023-05-17,http://cars.com///vehicledetail/8851e49f-1d8a-4645-a57e-55e3610f3900/,cars.com
88,USED,2022,FORD,MAVERICK,XLT,38999,Blue,–,Front-wheel Drive,A/T,4000,"Matthew from Sellersville, PA 18960",2023-05-17,http://cars.com///vehicledetail/d6df2796-ed2d-427c-a99f-9dce3bb6dea5/,cars.com
89,USED,2022,FORD,MAVERICK,LARIAT,38995,Black,Desert,Front-wheel Drive,Hybrid,22765,"607 Highway 33 Hamilton, NJ 08619",2023-05-17,http://cars.com///vehicledetail/ac29f2de-4924-4c9d-8c02-48b300281fd6/,cars.com
90,USED,2022,FORD,MAVERICK,XL,32471,Gray,Black Onyx,All-wheel Drive,Gasoline,11528,"1088 Ocean Ave Lakewood, NJ 08701",2023-05-17,http://cars.com///vehicledetail/441be3ff-a62b-4422-8ead-07fecad55812/,cars.com
91,USED,2022,FORD,MAVERICK,XL,29995,Blue,Gray,Front-wheel Drive,Gasoline,1090,"101 Main St Johnstown, PA 15901",2023-05-17,http://cars.com///vehicledetail/a664dc46-f8bc-4825-8d63-1e0ff1582ae3/,cars.com
92,CERTIFIED,2022,FORD,MAVERICK,XLT,43582,Cactus,Navy Pier,All-wheel Drive,Gasoline,3881,"2030 GA-40 Kingsland, GA 31548",2023-05-17,http://cars.com///vehicledetail/e6ba81b9-4559-4e25-ab80-a42673c99490/,cars.com
93,USED,2023,FORD,MAVERICK,LARIAT,50425,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,129,"2030 GA-40 Kingsland, GA 31548",2023-05-17,http://cars.com///vehicledetail/4c1dbd02-8122-4188-97f0-5698223755d7/,cars.com
94,USED,2022,FORD,MAVERICK,LARIAT,40354,Orange,Desert,All-wheel Drive,Gasoline,5377,"464037 East State Rd. Ste 200 Yulee, FL 32097",2023-05-17,http://cars.com///vehicledetail/e9ef4c1a-f101-412d-bcaa-0f9b82d847b0/,cars.com
95,USED,2022,FORD,MAVERICK,XLT,34995,Blue,Black Onyx,Front-wheel Drive,Hybrid,23395,"11317 U.S. 30 Irwin, PA 15642",2023-05-17,http://cars.com///vehicledetail/9278d53d-19b4-40e1-a9e7-29ac81f09ff6/,cars.com
96,USED,2022,FORD,MAVERICK,XLT,37575,Carbonized Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,5843,"4525 Nelson Brogdon Blvd Buford, GA 30518",2023-05-17,http://cars.com///vehicledetail/ff1a661d-7d24-469b-a331-3a12e95316a9/,cars.com
97,USED,2022,FORD,MAVERICK,XLT,36998,Area 51,Navy Pier,All-wheel Drive,Gasoline,12540,"1701 W Main St West Liberty, KY 41472",2023-05-17,http://cars.com///vehicledetail/3cc29f91-286a-4606-b968-7f574c0a2199/,cars.com
98,USED,2023,FORD,MAVERICK,XL,37998,Blue,Black,FWD,Hybrid,1149,"1015 U.S. 1 Edison, NJ 08817",2023-05-17,http://cars.com///vehicledetail/4ff7cc06-33bf-4263-921a-3d83e65a161b/,cars.com
99,USED,2022,FORD,MAVERICK,XLT,34888,Area 51,Navy Pier,Front-wheel Drive,Hybrid,15025,"228 Fox Family Lane Clinton, TN 37716",2023-05-17,http://cars.com///vehicledetail/14e32ece-b4c1-4199-83a6-72d9a6a73ca9/,cars.com
100,USED,2023,FORD,MAVERICK,XLT,38998,Blue,Gray,Front-wheel Drive,Hybrid,93,"11335 Atlantic Blvd Jacksonville, FL 32225",2023-05-17,http://cars.com///vehicledetail/3a449889-cffc-44f0-87d3-32efd381a402/,cars.com
101,USED,2022,FORD,MAVERICK,XLT,37900,Oxford White,Navy Pier,All-wheel Drive,Gasoline,11995,"2265 Old Turnpike Rd Lewisburg, PA 17837",2023-05-17,http://cars.com///vehicledetail/bdb2d0d0-f5b0-4683-80fd-13f9c140ed70/,cars.com
102,USED,2022,FORD,MAVERICK,FOR,,Blue,–,All-wheel Drive,Gasoline,5845,"1615 US-22 Watchung, NJ 07069",2023-05-17,http://cars.com///vehicledetail/e7762d0b-4fe3-4cb1-9eeb-dac2b9f5cf51/,cars.com
