,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed
414,USED,2022,FORD,MAVERICK,LARIAT,39986,Carbonized Gray Metallic,Desert,All-wheel Drive,Gasoline,13075,"3624 Kohler Memorial Drive Sheboygan, WI 53081",2023-05-11
415,USED,2022,FORD,MAVERICK,XL,31995,Area 51,Black Onyx,Front-wheel Drive,Gasoline,13968,"3611 Lapalco Blvd Harvey, LA 70058",2023-05-11
416,CERTIFIED,2022,FORD,MAVERICK,XLT,38095,Blue,Navy Pier,All-wheel Drive,Gasoline,9801,"2727 E Us Highway 14 Janesville, WI 53545",2023-05-11
417,USED,2023,FORD,MAVERICK,XLT,39500,White,Navy Pier,All-wheel Drive,Gasoline,72,"1810 Highway 25B North Heber Springs, AR 72543",2023-05-11
418,USED,2022,FORD,MAVERICK,XL,34634,Blue,Navy Pier,Front-wheel Drive,Hybrid,6457,"5333 Broadway St Quincy, IL 62305",2023-05-11
419,USED,2022,FORD,MAVERICK,LARIAT,40408,Blue Metallic,Desert,All-wheel Drive,Gasoline,18099,"14 Sergeant Prentiss Dr Natchez, MS 39120",2023-05-11
420,USED,2022,FORD,MAVERICK,XL,33700,Blue,Black,All-wheel Drive,Gasoline,6997,"818 US-64 Business Conway, AR 72032",2023-05-11
421,USED,2022,FORD,MAVERICK,XLT,36342,Velocity Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,19392,"341 VFW Memorial Drive Saint Robert, MO 65584",2023-05-11
422,CERTIFIED,2022,FORD,MAVERICK,XLT,35734,Velocity Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,20076,"2303 W. Beltline Highway Madison, WI 53713",2023-05-11
423,CERTIFIED,2022,FORD,MAVERICK,LARIAT,42633,Area 51,Desert,All-wheel Drive,Gasoline,5582,"17742 Airline Hwy Prairieville, LA 70769",2023-05-11
424,USED,2022,FORD,MAVERICK,XLT,36250,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Hybrid,12210,"4601 Colonel Glenn Plaza Dr Little Rock, AR 72210",2023-05-11
425,USED,2022,FORD,MAVERICK,XLT,37000,Area 51,Navy Pier,All-wheel Drive,Gasoline,16920,"2641 Eaton Rd Green Bay, WI 54311",2023-05-11
426,CERTIFIED,2022,FORD,MAVERICK,XLT,37500,Oxford White,Navy Pier,Front-wheel Drive,Hybrid,3655,"2641 Eaton Rd Green Bay, WI 54311",2023-05-11
427,USED,2022,FORD,MAVERICK,XLT,37500,Oxford White,Navy Pier,All-wheel Drive,Gasoline,13676,"2641 Eaton Rd Green Bay, WI 54311",2023-05-11
428,USED,2022,FORD,MAVERICK,XLT,38988,Gray,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,1735,"14963 State Hwy. 38 Marshfield, MO 65706",2023-05-11
429,USED,2022,FORD,MAVERICK,XLT,37495,Blue,Gray,All-wheel Drive,Gasoline,255,"650 S Main St Clintonville, WI 54929",2023-05-11
430,USED,2022,FORD,MAVERICK,XL,,Silver,Black Onyx,All-wheel Drive,Gasoline,5418,"2343 Mormon Trek Blvd Iowa City, IA 52246",2023-05-11
431,USED,2022,FORD,MAVERICK,XLT,39780,Cactus Green / Gray,–,All-wheel Drive,Gasoline,10921,"400 N 20th St Ozark, MO 65721",2023-05-11
432,USED,2022,FORD,MAVERICK,XLT,35995,Blue,–,Front-wheel Drive,Hybrid,19602,"30584 Olde Hawkeye Rd Dyersville, IA 52040",2023-05-11
433,USED,2023,FORD,MAVERICK,XL,34943,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Gasoline,47,"1555 E. Independence Springfield, MO 65804",2023-05-11
434,USED,2022,FORD,MAVERICK,LARIAT,39855,Cactus,Desert,All-wheel Drive,Gasoline,20524,"3655 S Campbell Ave Springfield, MO 65807",2023-05-11
435,USED,2022,FORD,MAVERICK,XL,33985,Cactus Green / Gray,Black Onyx,AWD,Gasoline,18825,"5731 I-49 South Service Rd Opelousas, LA 70570",2023-05-11
436,USED,2022,FORD,MAVERICK,XLT,35980,Cactus Green / Gray,Navy Pier,All-wheel Drive,Gasoline,37303,"405 Industrial Dr Minden, LA 71055",2023-05-11
437,USED,2023,FORD,MAVERICK,XL,35997,Atlas Blue Metallic,Black Onyx,Front-wheel Drive,Hybrid,960,"405 Industrial Dr Minden, LA 71055",2023-05-11
438,CERTIFIED,2022,FORD,MAVERICK,XLT,38059,ICONIC SILVER METALLIC,NAVY PIER -MED SLATE TRIM,–,–,7564,"3815 Us Highway 41 W Marquette, MI 49855",2023-05-11
439,USED,2022,FORD,MAVERICK,XL,37333,Velocity Blue Metallic,Black Onyx,All-wheel Drive,Gasoline,8623,"310 S Washington St Chillicothe, MO 64601",2023-05-11
440,USED,2022,FORD,MAVERICK,XLT,31995,Carbonized Gray Metallic,Black Onyx,Front-wheel Drive,Gasoline,32006,"2414 N Central Ave Marshfield, WI 54449",2023-05-11
441,USED,2022,FORD,MAVERICK,XLT,36498,Carbonized Gray Metallic,Black Onyx,Front-wheel Drive,Hybrid,7553,"2517 SE Best Ln Bentonville, AR 72712",2023-05-11
442,USED,2023,FORD,MAVERICK,XLT,38681,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,614,"2517 SE Best Ln Bentonville, AR 72712",2023-05-11
443,USED,2022,FORD,MAVERICK,XLT,35995,–,–,Front-wheel Drive,Hybrid,18093,"2600 SE Moberly Lane Bentonville, AR 72712",2023-05-11
444,USED,2022,FORD,MAVERICK,XLT,37995,Area 51,Navy Pier,All-wheel Drive,Gasoline,4360,"200 E 4th St Appleton City, MO 64724",2023-05-11
445,USED,2022,FORD,MAVERICK,LARIAT,37990,Area 51,Black Onyx,All-wheel Drive,Gasoline,7356,"561 Theater Rd Onalaska, WI 54650",2023-05-11
446,USED,2022,FORD,MAVERICK,LARIAT,42229,Shadow Black,Desert,All-wheel Drive,Gasoline,5884,"2920 South Grand Avenue Carthage, MO 64836",2023-05-11
447,USED,2022,FORD,MAVERICK,XLT,35937,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Gasoline,13521,"2920 South Grand Avenue Carthage, MO 64836",2023-05-11
448,USED,2022,FORD,MAVERICK,XLT,38000,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Hybrid,5228,"7404 University Ave Cedar Falls, IA 50613",2023-05-11
449,USED,2022,FORD,MAVERICK,XLT,38495,Cactus,Navy Pier,All-wheel Drive,Gasoline,1500,"2805 S Center St Marshalltown, IA 50158",2023-05-11
450,USED,2023,FORD,MAVERICK,XLT,36201,Cactus Gray,Black Onyx,Front-wheel Drive,Gasoline,40,"491 Highway 412 East Siloam Springs, AR 72761",2023-05-11
451,USED,2023,FORD,MAVERICK,XLT,40047,–,–,All-wheel Drive,Gasoline,1413,"1500 E College St Lake Charles, LA 70607",2023-05-11
452,USED,2022,FORD,MAVERICK,XL,,Cactus,Black Onyx,All-wheel Drive,Gasoline,13415,"501 NE Colbern Rd Lee's Summit, MO 64086",2023-05-11
453,USED,2023,FORD,MAVERICK,XLT,35998,Blue,Gray,Front-wheel Drive,Gasoline,627,"19010 E Valley View Pkwy Independence, MO 64055",2023-05-11
454,USED,2022,FORD,MAVERICK,XLT,37799,Gray,Navy Pier,All-wheel Drive,Gasoline,11777,"2100 S Broadway St Poteau, OK 74953",2023-05-11
455,USED,2022,FORD,MAVERICK,XLT,36790,Oxford White,Navy Pier,Front-wheel Drive,Gasoline,850,"2406 N Jefferson Way Indianola, IA 50125",2023-05-11
456,USED,2023,FORD,MAVERICK,LARIAT,44997,Gray,Brown,All-wheel Drive,Gasoline,1299,"7576 US-51 Minocqua, WI 54548",2023-05-11
457,USED,2023,FORD,MAVERICK,LARIAT,47997,White,Black,All-wheel Drive,Gasoline,931,"7576 US-51 Minocqua, WI 54548",2023-05-11
458,USED,2022,FORD,MAVERICK,LARIAT,32900,Orange,Brown / Black,All-wheel Drive,Gasoline,12717,"805 SE 30th st Des Moines, IA 50317",2023-05-11
459,USED,2023,FORD,MAVERICK,XLT,39900,Gray,–,Front-wheel Drive,CVT Transmission,33,"Patrick from Des Moines, IA 50317",2023-05-11
460,USED,2022,FORD,MAVERICK,LARIAT,38550,Cactus Green / Gray,Desert,All-wheel Drive,Gasoline,17784,"220 W 103rd St KCMO, MO 64114",2023-05-11
461,USED,2022,FORD,MAVERICK,XLT,35000,Oxford White,Navy Pier,All-wheel Drive,Gasoline,12046,"2900 Burlington St North Kansas City, MO 64116",2023-05-11
462,USED,2022,FORD,MAVERICK,LARIAT,40000,Oxford White,Desert,All-wheel Drive,Gasoline,20304,"2900 Burlington St North Kansas City, MO 64116",2023-05-11
463,USED,2023,FORD,MAVERICK,XL,34500,Carbonized Gray Metallic,Black Onyx,Front-wheel Drive,Gasoline,365,"145 George Guess Rd Tahlequah, OK 74464",2023-05-11
464,USED,2022,FORD,MAVERICK,LARIAT,41998,Blue,Brown,All-wheel Drive,Gasoline,16816,"6801 E Frontage Rd Merriam, KS 66204",2023-05-11
465,CERTIFIED,2022,FORD,MAVERICK,LARIAT,35500,Blue,Desert,Front-wheel Drive,Gasoline,31685,"1845 E. Santa Fe Olathe, KS 66062",2023-05-11
466,USED,2022,FORD,MAVERICK,LARIAT,42000,Orange,Desert,All-wheel Drive,Gasoline,10292,"1845 E. Santa Fe Olathe, KS 66062",2023-05-11
467,USED,2022,FORD,MAVERICK,LARIAT,39832,Shadow Black,Desert,Front-wheel Drive,Hybrid,8368,"1845 E. Santa Fe Olathe, KS 66062",2023-05-11
468,USED,2022,FORD,MAVERICK,XLT,35600,Cactus,Navy Pier,Front-wheel Drive,Hybrid,16079,"7301 State Ave Kansas City Kansas City, KS 66112",2023-05-11
469,USED,2022,FORD,MAVERICK,LARIAT,35995,Oxford White,Desert,Front-wheel Drive,Hybrid,32225,"1719 S. High Ave / PO Box 845 Ames, IA 50010",2023-05-11
470,USED,2022,FORD,MAVERICK,LARIAT,44336,Red Metallic,Desert,All-wheel Drive,Gasoline,5213,"123 Airport Rd Ames, IA 50010",2023-05-11
471,CERTIFIED,2022,FORD,MAVERICK,XLT,37999,CARBONIZED GREY METALLIC,NAVY PIER -MED SLATE TRIM,–,–,8358,"2909 Lorch Ave Eau Claire, WI 54701",2023-05-11
472,USED,2022,FORD,MAVERICK,LARIAT,38677,Iconic Silver Metallic,Desert Brown,All-wheel Drive,Gasoline,15565,"2802 Lorch Ave Eau Claire, WI 54701",2023-05-11
473,USED,2022,FORD,MAVERICK,LARIAT,37900,Cactus Green / Gray,Desert,Front-wheel Drive,Gasoline,10077,"225 W Dwain Willis Ave Vinita, OK 74301",2023-05-11
474,CERTIFIED,2022,FORD,MAVERICK,XLT,35800,OXFORD WHITE,NAVY PIER -MED SLATE TRIM,–,–,5460,"203 W Main St Stigler, OK 74462",2023-05-11
475,USED,2022,FORD,MAVERICK,XL,32000,Area 51,Black Onyx,FWD,Hybrid,20407,"5239 S 4th St Leavenworth, KS 66048",2023-05-11
476,USED,2022,FORD,MAVERICK,XL,0,Gray,Black Onyx/Medium Dark Slate,Front-wheel Drive,Gasoline,8183,"1601 Green Avenue Orange, TX 77630",2023-05-11
477,CERTIFIED,2022,FORD,MAVERICK,XL,29987,OXFORD WHITE,BLACK ONYX-MED DK SLATE TRI,–,–,19179,"1819 SE Marshall St Boone, IA 50036",2023-05-11
478,USED,2022,FORD,MAVERICK,XLT,,Gray,–,All-wheel Drive,Gasoline,15670,"240 W Shawnee St Muskogee, OK 74401",2023-05-11
479,CERTIFIED,2022,FORD,MAVERICK,XLT,35199,Area 51,Navy Pier,All-wheel Drive,Gasoline,9487,"4900 US-52 Rochester, MN 55901",2023-05-11
480,USED,2022,FORD,MAVERICK,XLT,36980,Carbonized Gray Metallic,Black Onyx,All-wheel Drive,Gasoline,2530,"2320 S Oak St Ottawa, KS 66067",2023-05-11
481,USED,2023,FORD,MAVERICK,XLT,38790,Oxford White,Navy Pier,Front-wheel Drive,Hybrid,525,"301 S Highway 79 Henderson, TX 75654",2023-05-11
482,USED,2022,FORD,MAVERICK,LARIAT,38750,Shadow Black,Desert,All-wheel Drive,Gasoline,475,"2117 S. Main Maryville, MO 64468",2023-05-11
483,USED,2022,FORD,MAVERICK,XL,34983,Gray,Black Onyx,All-wheel Drive,Gasoline,3080,"303 Oak St Menomonie, WI 54751",2023-05-11
484,USED,2022,FORD,MAVERICK,XL,32500,Blue,Black Onyx,All-wheel Drive,Gasoline,25217,"1601 N Elm Pl Broken Arrow, OK 74012",2023-05-11
485,USED,2022,FORD,MAVERICK,LARIAT,40988,Area 51,Desert,All-wheel Drive,Gasoline,11305,"2920 N Aspen Ave Broken Arrow, OK 74012",2023-05-11
486,USED,2022,FORD,MAVERICK,XLT,33900,Shadow Black,Navy Pier,FWD,Gasoline,7589,"8501 N Owasso Expy Owasso, OK 74055",2023-05-11
487,USED,2022,FORD,MAVERICK,XLT,36895,Area 51,Navy Pier,Front-wheel Drive,Hybrid,5060,"9393 S Memorial Dr Tulsa, OK 74133",2023-05-11
488,USED,2022,FORD,MAVERICK,LARIAT,,Blue,Desert,AWD,Gasoline,21468,"9777 S Memorial Dr Tulsa, OK 74133",2023-05-11
489,USED,2022,FORD,MAVERICK,XLT,33297,Cactus,Black Onyx,Front-wheel Drive,Gasoline,5746,"9898 S Memorial Dr Tulsa, OK 74133",2023-05-11
490,USED,2022,FORD,MAVERICK,SUPERC,34995,–,–,All-wheel Drive,Gasoline,13444,"2626 S Southwest Loop 323 Tyler, TX 75701",2023-05-11
491,USED,2022,FORD,MAVERICK,SUPERC,34995,Area 51,–,All-wheel Drive,Gasoline,17190,"2626 S Southwest Loop 323 Tyler, TX 75701",2023-05-11
492,USED,2023,FORD,MAVERICK,XLT,41250,Oxford White,Black Onyx,All-wheel Drive,Gasoline,177,"1511 E Rusk St Jacksonville, TX 75766",2023-05-11
493,USED,2022,FORD,MAVERICK,XLT,36500,Orange,Gray,All-wheel Drive,8-Speed A/T,1850,"Oleg from Saint Paul, MN 55122",2023-05-11
494,USED,2023,FORD,MAVERICK,XLT,37000,Shadow Black,Medium Slate,Front-wheel Drive,Gasoline,104,"2222 N Milt Phillips Ave Seminole, OK 74868",2023-05-11
495,USED,2022,FORD,MAVERICK,XL,33055,–,–,FWD,Hybrid,9827,"2222 N Milt Phillips Ave Seminole, OK 74868",2023-05-11
496,CERTIFIED,2022,FORD,MAVERICK,SUPERC,,SHADOW BLACK,NAVY PIER -MED SLATE TRIM,–,–,10503,"108 W. Mason Street Mabank, TX 75147",2023-05-11
497,USED,2023,FORD,MAVERICK,XLT,38997,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,5557,"311 Interstate 45 Conroe, TX 77301",2023-05-11
498,CERTIFIED,2022,FORD,MAVERICK,XL,31541,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,25677,"20403 I-45 Spring, TX 77388",2023-05-11
499,USED,2022,FORD,MAVERICK,XL,33993,Oxford White,Black Onyx,All-wheel Drive,Gasoline,17952,"320 Interstate 45 Fairfield, TX 75840",2023-05-11
500,USED,2023,FORD,MAVERICK,XL,34980,Black,Black,Front-wheel Drive,CVT Transmission,47,"mherraizgomez@gmail.com from Omaha, NE 68116",2023-05-11
501,USED,2022,FORD,MAVERICK,LARIAT,40500,Hot Pepper Red Tinted Clearcoat,Desert,Front-wheel Drive,Hybrid,10891,"3485 FM 528 Rd Alvin, TX 77511",2023-05-11
502,CERTIFIED,2022,FORD,MAVERICK,XLT,34383,CARBONIZED GREY METALLIC,NAVY PIER -MED SLATE TRIM,–,–,1429,"950 S. Central Expy. McKinney, TX 75070",2023-05-11
503,CERTIFIED,2022,FORD,MAVERICK,XLT,33980,CYBER ORANGE METALLIC TC,NAVY PIER -MED SLATE TRIM,–,–,24262,"950 S. Central Expy. McKinney, TX 75070",2023-05-11
504,CERTIFIED,2022,FORD,MAVERICK,XLT,31783,ICONIC SILVER METALLIC,NAVY PIER -MED SLATE TRIM,–,–,19958,"950 S. Central Expy. McKinney, TX 75070",2023-05-11
505,CERTIFIED,2022,FORD,MAVERICK,XLT,33782,CACTUS GREY,NAVY PIER -MED SLATE TRIM,–,–,7566,"950 S. Central Expy. McKinney, TX 75070",2023-05-11
506,USED,2022,FORD,MAVERICK,XL,27888,Cactus,–,Front-wheel Drive,Gasoline,65630,"1201 N Shepherd Dr Houston, TX 77008",2023-05-11
507,USED,2023,FORD,MAVERICK,XL,34999,Carbonized Gray Metallic,Black,Front-wheel Drive,Hybrid,50,"5201 Grisham Dr Rowlett, TX 75088",2023-05-11
508,USED,2022,FORD,MAVERICK,XLT,36990,Oxford White,Navy Pier,All-wheel Drive,Gasoline,1747,"334565 E. Highway 66 Wellston, OK 74881",2023-05-11
509,USED,2022,FORD,MAVERICK,XLT,37900,Area 51,Navy Pier,All-wheel Drive,Gasoline,5900,"1224 North Broadway New Ulm, MN 56073",2023-05-11
510,USED,2023,FORD,MAVERICK,LARIAT,44950,Carbonized Gray Metallic,Black Onyx,All-wheel Drive,Gasoline,673,"18411 Lyndon B Johnson Fwy Mesquite, TX 75150",2023-05-11
511,USED,2022,FORD,MAVERICK,XLT,,Blue,–,Front-wheel Drive,Hybrid,16681,"18411 Lyndon B Johnson Fwy Mesquite, TX 75150",2023-05-11
512,USED,2022,FORD,MAVERICK,XL,27995,White,Black,Front-wheel Drive,Gasoline,2848,"5803 Richmond Ave Houston, TX 77057",2023-05-11
513,USED,2023,FORD,MAVERICK,XL,35494,Iconic Silver,Black Onyx,Front-wheel Drive,Hybrid,100,"2200 West University Drive Prosper, TX 75078",2023-05-11
514,USED,2023,FORD,MAVERICK,LARIAT,44750,Atlas Blue Metallic,Desert,All-wheel Drive,Gasoline,61,"3333 West Plano Parkway Suite 30 Plano, TX 75074",2023-05-11
515,USED,2023,FORD,MAVERICK,XLT,38999,Carbonized Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,176,"10220 TX-121 Frisco, TX 75035",2023-05-11
516,USED,2022,FORD,MAVERICK,XLT,37127,Area 51,Navy Pier,FWD,Hybrid,19000,"9400 Southwest Fwy Houston, TX 77074",2023-05-11
517,USED,2023,FORD,MAVERICK,LARIAT,39994,Carbonized Gray Metallic,Desert,Front-wheel Drive,Hybrid,2323,"11711 Katy Fwy Houston, TX 77079",2023-05-11
518,USED,2023,FORD,MAVERICK,XLT,36992,Black,Black Onyx,Front-wheel Drive,Hybrid,295,"11711 Katy Fwy Houston, TX 77079",2023-05-11
519,USED,2023,FORD,MAVERICK,XL,34989,Silver Gray,Gray,Front-wheel Drive,Gasoline,145,"6850 TX-121 Frisco, TX 75034",2023-05-11
520,USED,2022,FORD,MAVERICK,XLT,41995,Chili Pepper Red,Navy Pier,All-wheel Drive,Gasoline,5200,"7310 E Kellogg Dr Wichita, KS 67207",2023-05-11
521,USED,2022,FORD,MAVERICK,XLT,37000,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Hybrid,9926,"3201 Yankee Hill Rd Lincoln, NE 68516",2023-05-11
522,USED,2023,FORD,MAVERICK,XL,35999,Gray,Gray,Front-wheel Drive,Hybrid,843,"2620 Nova Dr Dallas, TX 75229",2023-05-11
523,USED,2022,FORD,MAVERICK,LARIAT,37000,Blue,Navy Pier,Front-wheel Drive,Gasoline,3853,"1735 S Interstate 35E Carrollton, TX 75006",2023-05-11
524,CERTIFIED,2022,FORD,MAVERICK,XLT,35000,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Hybrid,26747,"1635 S Interstate 35e Carrollton, TX 75006",2023-05-11
525,CERTIFIED,2022,FORD,MAVERICK,XLT,36500,Oxford White,Navy Pier,Front-wheel Drive,Hybrid,8814,"1635 S Interstate 35e Carrollton, TX 75006",2023-05-11
526,USED,2023,FORD,MAVERICK,XLT,40000,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,790,"1635 S Interstate 35e Carrollton, TX 75006",2023-05-11
527,USED,2022,FORD,MAVERICK,XLT,33750,Gray,Gray,All-wheel Drive,A/T,13000,"rick from Aubrey, TX 76227",2023-05-11
528,USED,2023,FORD,MAVERICK,XL,38904,Oxford White,Black Onyx,All-wheel Drive,Gasoline,1877,"333 N Butler Rd Pauls Valley, OK 73075",2023-05-11
529,USED,2022,FORD,MAVERICK,LARIAT,42998,White,Brown,FWD,Hybrid,7525,"3100 Spur 482 Irving, TX 75062",2023-05-11
530,USED,2022,FORD,MAVERICK,XL,33998,Gray,Black,AWD,Gasoline,5235,"3100 Spur 482 Irving, TX 75062",2023-05-11
531,USED,2022,FORD,MAVERICK,XLT,36499,Blue,Navy Pier,Front-wheel Drive,Hybrid,14522,"23502 Katy Freeway Katy, TX 77494",2023-05-11
532,USED,2022,FORD,MAVERICK,XLT,34608,Area 51,Navy Pier,All-wheel Drive,Gasoline,13119,"4050 South I-35 East Rd Denton, TX 76210",2023-05-11
533,USED,2022,FORD,MAVERICK,XLT,34500,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Gasoline,7176,"1600 E. State Hwy 114 Grapevine, TX 76051",2023-05-11
534,USED,2022,FORD,MAVERICK,LARIAT,39880,Oxford White,Desert,Front-wheel Drive,Gasoline,9871,"825 North Interstate Drive Norman, OK 73069",2023-05-11
535,USED,2022,FORD,MAVERICK,XLT,34999,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,6215,"1500 E State Hwy 114 Grapevine, TX 76051",2023-05-11
536,USED,2023,FORD,MAVERICK,XLT,37500,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Hybrid,768,"801 East Highway 114 Grapevine, TX 76051",2023-05-11
537,CERTIFIED,2022,FORD,MAVERICK,LARIAT,42497,Cactus Green / Gray,Desert,All-wheel Drive,Gasoline,4193,"801 East Highway 114 Grapevine, TX 76051",2023-05-11
538,USED,2023,FORD,MAVERICK,XLT,37497,Carbonized Gray Metallic,Navy Pier,Front-wheel Drive,Gasoline,1517,"801 East Highway 114 Grapevine, TX 76051",2023-05-11
539,USED,2022,FORD,MAVERICK,XL,33900,Shadow Black,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,10677,"27225 Southwest Freeway Rosenberg, TX 77471",2023-05-11
540,USED,2022,FORD,MAVERICK,XLT,35999,Blue,–,Front-wheel Drive,Gasoline,2840,"27309 Southwest Fwy Rosenberg, TX 77471",2023-05-11
541,USED,2022,FORD,MAVERICK,LARIAT,34985,Carbonized Gray Metallic,Desert,Front-wheel Drive,Gasoline,26681,"1000 I-20 West Arlington, TX 76017",2023-05-11
542,USED,2022,FORD,MAVERICK,XL,33991,Area 51,Black Onyx,All-wheel Drive,Gasoline,30428,"7320 Northwest Expressway Oklahoma City, OK 73132",2023-05-11
543,USED,2022,FORD,MAVERICK,LARIAT,39995,Shadow Black,Desert,All-wheel Drive,Gasoline,933,"1400 W Interstate 20 Arlington, TX 76017",2023-05-11
544,USED,2022,FORD,MAVERICK,XLT,33468,Iconic Silver Metallic,Navy Pier,Front-wheel Drive,Gasoline,7040,"1307 East Bridge Street Redwood Falls, MN 56283",2023-05-11
545,USED,2023,FORD,MAVERICK,XLT,37950,Shadow Black,Navy Pier,Front-wheel Drive,Hybrid,1290,"3796 I-10 Frontage Rd Sealy, TX 77474",2023-05-11
546,USED,2022,FORD,MAVERICK,LARIAT,35995,Gray Metallic,Desert,Front-wheel Drive,Gasoline,25407,"11200 N Fwy Service Rd E Fort Worth, TX 76177",2023-05-11
547,USED,2023,FORD,MAVERICK,XL,33433,Blue,Medium Dark Slate,Front-wheel Drive,Hybrid,93,"300 W Loop 820 S Fort Worth, TX 76108",2023-05-11
548,USED,2022,FORD,MAVERICK,XL,34990,–,Black Onyx/Medium Dark Slate,Front-wheel Drive,Gasoline,13717,"2501 US-81 Chickasha, OK 73018",2023-05-11
549,USED,2023,FORD,MAVERICK,XL,37982,Gray,–,Front-wheel Drive,Hybrid,481,"4860 IH 10 Columbus, TX 78934",2023-05-11
550,USED,2022,FORD,MAVERICK,LARIAT,40892,Blue,Desert,All-wheel Drive,Gasoline,11992,"4960 E US Hwy 377 Granbury, TX 76049",2023-05-11
551,USED,2022,FORD,MAVERICK,XLT,35998,Shadow Black,Navy Pier,Front-wheel Drive,Gasoline,21652,"2500 N Main St Madison, NE 68748",2023-05-11
552,CERTIFIED,2022,FORD,MAVERICK,LARIAT,39580,Carbonized Gray Metallic,Desert Brown,All-wheel Drive,Gasoline,16799,"8209 NW Quanah Parker Trailway Lawton, OK 73505",2023-05-11
553,USED,2023,FORD,MAVERICK,XL,36362,Gray,Black Onyx/Medium Dark Slate,Front-wheel Drive,Hybrid,2467,"1200 Hwy 79E A Hutto, TX 78634",2023-05-11
554,USED,2022,FORD,MAVERICK,XL,31585,Cactus,Black Onyx/Medium Dark Slate,Front-wheel Drive,Gasoline,11085,"1200 Hwy 79E A Hutto, TX 78634",2023-05-11
555,USED,2023,FORD,MAVERICK,XLT,37900,Blue,–,Front-wheel Drive,Hybrid,203,"10507 Us Highway 290 E Manor, TX 78653",2023-05-11
556,USED,2023,FORD,MAVERICK,XL,34996,Blue,Black Onyx,Front-wheel Drive,Hybrid,488,"2975 West Washington Street Stephenville, TX 76401",2023-05-11
557,USED,2023,FORD,MAVERICK,XL,39005,Black,Black Onyx,All-wheel Drive,Gasoline,242,"2975 West Washington Street Stephenville, TX 76401",2023-05-11
558,CERTIFIED,2022,FORD,MAVERICK,LARIAT,38901,Blue,Desert,All-wheel Drive,Gasoline,36507,"7201 S Interstate 35 Georgetown, TX 78626",2023-05-11
559,USED,2023,FORD,MAVERICK,XL,32595,Shadow Black,Black Onyx,Front-wheel Drive,Gasoline,9859,"8805 N I H 35 Austin, TX 78753",2023-05-11
560,USED,2023,FORD,MAVERICK,SUPERC,33857,Black,Gray,Front-wheel Drive,Hybrid,1190,"4404 N Navarro St Victoria, TX 77904",2023-05-11
561,USED,2022,FORD,MAVERICK,FOR,,–,–,All-wheel Drive,Gasoline,0,"11514 Research Blvd Austin, TX 78759",2023-05-11
562,USED,2022,FORD,MAVERICK,XL,,Velocity Blue Metallic,Black Onyx,All-wheel Drive,Gasoline,30291,"200 W Huntland Dr Austin, TX 78752",2023-05-11
563,USED,2022,FORD,MAVERICK,LARIAT,44491,Silver,Desert,All-wheel Drive,Gasoline,3800,"5600 183A Cedar Park, TX 78641",2023-05-11
564,USED,2023,FORD,MAVERICK,XLT,38991,Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,4012,"5600 183A Cedar Park, TX 78641",2023-05-11
565,CERTIFIED,2022,FORD,MAVERICK,XLT,38918,Blue,Black Onyx,Front-wheel Drive,Hybrid,11837,"200 E Central Ave Comanche, TX 76442",2023-05-11
566,USED,2022,FORD,MAVERICK,FOR,,Gray,Desert,Front-wheel Drive,Hybrid,7665,"1101 W Central Ave Comanche, TX 76442",2023-05-11
567,USED,2023,FORD,MAVERICK,XLT,39998,Gray,Gray,All-wheel Drive,Gasoline,2045,"7306 S. Padre Island Dr. Corpus Christi, TX 78412",2023-05-11
568,USED,2023,FORD,MAVERICK,XL,38340,Oxford White,Black Onyx,All-wheel Drive,Gasoline,2159,"13010 Interstate 35 San Antonio, TX 78233",2023-05-11
569,USED,2022,FORD,MAVERICK,FOR,,Blue,Navy Pier,Front-wheel Drive,Hybrid,5819,"11910 I/35 Frontage Rd San Antonio, TX 78233",2023-05-11
570,USED,2022,FORD,MAVERICK,LARIAT,39162,Area 51,Desert,All-wheel Drive,Gasoline,12153,"15507 W I-10 San Antonio, TX 78249",2023-05-11
571,USED,2022,FORD,MAVERICK,XL,28495,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,6416,"15423 W I-10 San Antonio, TX 78249",2023-05-11
